datetime,hour,day_of_week,is_weekend,peak_period,temp_c,rh_pct,rain_mm,sunshine_sec,shortwave_wm2,wind_speed_ms,temp_bin,spike_flag,compound_highTemp_lowSolar_peakHour,RRP_lag_1h,RRP_lag_12h,RRP_lag_24h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_24h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_24h,region,forecast_price,forecast_demand
2025-09-12 10:00:00+00:00,10,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.01153629166329,6814.438256104531
2025-09-12 10:30:00+00:00,10,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.01153629166329,6814.438256104531
2025-09-12 11:00:00+00:00,11,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.08353679603604,6826.510189817204
2025-09-12 11:30:00+00:00,11,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.08353679603604,6826.510189817204
2025-09-12 12:00:00+00:00,12,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.31340605480327,6805.390803849419
2025-09-12 12:30:00+00:00,12,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.31340605480327,6805.390803849419
2025-09-12 13:00:00+00:00,13,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.321480372295476,6805.007897706691
2025-09-12 13:30:00+00:00,13,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.321480372295476,6805.007897706691
2025-09-12 14:00:00+00:00,14,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.09486134905169,6825.419262582548
2025-09-12 14:30:00+00:00,14,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.09486134905169,6825.419262582548
2025-09-12 15:00:00+00:00,15,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.3103191792453,6807.74728297662
2025-09-12 15:30:00+00:00,15,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.3103191792453,6807.74728297662
2025-09-12 16:00:00+00:00,16,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.43461525590475,6862.026842826428
2025-09-12 16:30:00+00:00,16,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.43461525590475,6862.026842826428
2025-09-12 17:00:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.35782786207764,8658.588681971585
2025-09-12 17:30:00+00:00,17,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.35782786207764,8658.588681971585
2025-09-12 18:00:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.26234055633074,8687.717938062928
2025-09-12 18:30:00+00:00,18,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.26234055633074,8687.717938062928
2025-09-12 19:00:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.15828834789028,8686.60723120893
2025-09-12 19:30:00+00:00,19,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.15828834789028,8686.60723120893
2025-09-12 20:00:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.40613742628717,8695.230809302528
2025-09-12 20:30:00+00:00,20,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.40613742628717,8695.230809302528
2025-09-12 21:00:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.40873244783841,6599.183251558737
2025-09-12 21:30:00+00:00,21,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.40873244783841,6599.183251558737
2025-09-12 22:00:00+00:00,22,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.685389885826645,6606.223300028497
2025-09-12 22:30:00+00:00,22,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.685389885826645,6606.223300028497
2025-09-12 23:00:00+00:00,23,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.528120760459416,6595.857554255594
2025-09-12 23:30:00+00:00,23,4,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.528120760459416,6595.857554255594
2025-09-13 00:00:00+00:00,0,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.19361840886668,6724.026815205745
2025-09-13 00:30:00+00:00,0,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.19361840886668,6724.026815205745
2025-09-13 01:00:00+00:00,1,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.07468276376876,6725.857484037664
2025-09-13 01:30:00+00:00,1,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.07468276376876,6725.857484037664
2025-09-13 02:00:00+00:00,2,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.16327181957597,6736.4463790285445
2025-09-13 02:30:00+00:00,2,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.16327181957597,6736.4463790285445
2025-09-13 03:00:00+00:00,3,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.8643849300523,6859.764273191535
2025-09-13 03:30:00+00:00,3,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.8643849300523,6859.764273191535
2025-09-13 04:00:00+00:00,4,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.8643849300523,6859.73715743564
2025-09-13 04:30:00+00:00,4,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.8643849300523,6859.73715743564
2025-09-13 05:00:00+00:00,5,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.936393062513865,6859.73715743564
2025-09-13 05:30:00+00:00,5,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.936393062513865,6859.73715743564
2025-09-13 06:00:00+00:00,6,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.94842429613491,6859.597699086094
2025-09-13 06:30:00+00:00,6,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.94842429613491,6859.597699086094
2025-09-13 07:00:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.98240732943478,6859.940469977595
2025-09-13 07:30:00+00:00,7,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.98240732943478,6859.940469977595
2025-09-13 08:00:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.048089159772786,6799.744062794813
2025-09-13 08:30:00+00:00,8,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.048089159772786,6799.744062794813
2025-09-13 09:00:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.05333203834115,6801.859072846833
2025-09-13 09:30:00+00:00,9,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.05333203834115,6801.859072846833
2025-09-13 10:00:00+00:00,10,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.21412459636665,6799.433870663664
2025-09-13 10:30:00+00:00,10,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.21412459636665,6799.433870663664
2025-09-13 11:00:00+00:00,11,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.20318821578364,6811.5058043763365
2025-09-13 11:30:00+00:00,11,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.20318821578364,6811.5058043763365
2025-09-13 12:00:00+00:00,12,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.31656557897937,6785.903244990524
2025-09-13 12:30:00+00:00,12,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.31656557897937,6785.903244990524
2025-09-13 13:00:00+00:00,13,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.324639896471574,6789.3316740243745
2025-09-13 13:30:00+00:00,13,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.324639896471574,6789.3316740243745
2025-09-13 14:00:00+00:00,14,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.102941852156825,6808.10587506496
2025-09-13 14:30:00+00:00,14,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.102941852156825,6808.10587506496
2025-09-13 15:00:00+00:00,15,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.354581724642514,6790.338366616749
2025-09-13 15:30:00+00:00,15,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.354581724642514,6790.338366616749
2025-09-13 16:00:00+00:00,16,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.47887780130197,6835.852525556056
2025-09-13 16:30:00+00:00,16,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.47887780130197,6835.852525556056
2025-09-13 17:00:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.14670444177722,8479.031663972935
2025-09-13 17:30:00+00:00,17,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.14670444177722,8479.031663972935
2025-09-13 18:00:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.07705845153987,8507.169552272666
2025-09-13 18:30:00+00:00,18,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.07705845153987,8507.169552272666
2025-09-13 19:00:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.09278306974295,8499.04282401131
2025-09-13 19:30:00+00:00,19,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.09278306974295,8499.04282401131
2025-09-13 20:00:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.3421506203429,8507.800502992475
2025-09-13 20:30:00+00:00,20,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.3421506203429,8507.800502992475
2025-09-13 21:00:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,46.98274506561653,6589.319539056279
2025-09-13 21:30:00+00:00,21,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,46.98274506561653,6589.319539056279
2025-09-13 22:00:00+00:00,22,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.31914059011282,6600.069127551088
2025-09-13 22:30:00+00:00,22,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.31914059011282,6600.069127551088
2025-09-13 23:00:00+00:00,23,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.220163712298834,6590.740002076388
2025-09-13 23:30:00+00:00,23,5,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.220163712298834,6590.740002076388
2025-09-14 00:00:00+00:00,0,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.32038274360399,6743.040719483002
2025-09-14 00:30:00+00:00,0,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.32038274360399,6743.040719483002
2025-09-14 01:00:00+00:00,1,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.22983076397747,6744.319442043177
2025-09-14 01:30:00+00:00,1,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.22983076397747,6744.319442043177
2025-09-14 02:00:00+00:00,2,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.31841981978468,6754.908337034058
2025-09-14 02:30:00+00:00,2,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,50.31841981978468,6754.908337034058
2025-09-14 03:00:00+00:00,3,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.01953293026102,6875.266259139046
2025-09-14 03:30:00+00:00,3,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.01953293026102,6875.266259139046
2025-09-14 04:00:00+00:00,4,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.01953293026102,6875.23914338315
2025-09-14 04:30:00+00:00,4,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.01953293026102,6875.23914338315
2025-09-14 05:00:00+00:00,5,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.09154106272257,6875.23914338315
2025-09-14 05:30:00+00:00,5,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.09154106272257,6875.23914338315
2025-09-14 06:00:00+00:00,6,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.10357229634362,6875.099685033603
2025-09-14 06:30:00+00:00,6,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.10357229634362,6875.099685033603
2025-09-14 07:00:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.11343759130519,6875.4424559251065
2025-09-14 07:30:00+00:00,7,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,54.11343759130519,6875.4424559251065
2025-09-14 08:00:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.1791194216432,6815.246048742324
2025-09-14 08:30:00+00:00,8,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.1791194216432,6815.246048742324
2025-09-14 09:00:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.18436230021156,6817.361058794343
2025-09-14 09:30:00+00:00,9,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.18436230021156,6817.361058794343
2025-09-14 10:00:00+00:00,10,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.345154858237066,6810.260591778505
2025-09-14 10:30:00+00:00,10,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.345154858237066,6810.260591778505
2025-09-14 11:00:00+00:00,11,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.33421847765405,6821.062278625016
2025-09-14 11:30:00+00:00,11,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.33421847765405,6821.062278625016
2025-09-14 12:00:00+00:00,12,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.44759584084978,6791.092178137022
2025-09-14 12:30:00+00:00,12,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.44759584084978,6791.092178137022
2025-09-14 13:00:00+00:00,13,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.34890049408551,6794.520607170871
2025-09-14 13:30:00+00:00,13,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.34890049408551,6794.520607170871
2025-09-14 14:00:00+00:00,14,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.12810829300487,6814.540700572061
2025-09-14 14:30:00+00:00,14,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.12810829300487,6814.540700572061
2025-09-14 15:00:00+00:00,15,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.37884150380875,6796.773192123852
2025-09-14 15:30:00+00:00,15,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.37884150380875,6796.773192123852
2025-09-14 16:00:00+00:00,16,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.50313758046821,6833.682105984018
2025-09-14 16:30:00+00:00,16,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.50313758046821,6833.682105984018
2025-09-14 17:00:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.9563264419253,8350.347699974523
2025-09-14 17:30:00+00:00,17,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.9563264419253,8350.347699974523
2025-09-14 18:00:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.88668045168795,8394.333294305281
2025-09-14 18:30:00+00:00,18,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.88668045168795,8394.333294305281
2025-09-14 19:00:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.90240506989103,8386.206566043924
2025-09-14 19:30:00+00:00,19,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,88.90240506989103,8386.206566043924
2025-09-14 20:00:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.18259886912936,8381.124906688821
2025-09-14 20:30:00+00:00,20,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,89.18259886912936,8381.124906688821
2025-09-14 21:00:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.062320684177514,6608.0505675258555
2025-09-14 21:30:00+00:00,21,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.062320684177514,6608.0505675258555
2025-09-14 22:00:00+00:00,22,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.39871620867381,6619.6355897378235
2025-09-14 22:30:00+00:00,22,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.39871620867381,6619.6355897378235
2025-09-14 23:00:00+00:00,23,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.30003016793089,6610.779498390276
2025-09-14 23:30:00+00:00,23,6,1,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.30003016793089,6610.779498390276
2025-09-15 00:00:00+00:00,0,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.25974812029302,6781.217333755585
2025-09-15 00:30:00+00:00,0,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.25974812029302,6781.217333755585
2025-09-15 01:00:00+00:00,1,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.1486337958029,6778.684274326593
2025-09-15 01:30:00+00:00,1,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.1486337958029,6778.684274326593
2025-09-15 02:00:00+00:00,2,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.21510148422794,6776.236981613595
2025-09-15 02:30:00+00:00,2,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.21510148422794,6776.236981613595
2025-09-15 03:00:00+00:00,3,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74036712561707,6905.834310888758
2025-09-15 03:30:00+00:00,3,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74036712561707,6905.834310888758
2025-09-15 04:00:00+00:00,4,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74036712561707,6905.807195132865
2025-09-15 04:30:00+00:00,4,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.74036712561707,6905.807195132865
2025-09-15 05:00:00+00:00,5,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.81237525807862,6905.807195132865
2025-09-15 05:30:00+00:00,5,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.81237525807862,6905.807195132865
2025-09-15 06:00:00+00:00,6,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.82440649169966,6905.807195132865
2025-09-15 06:30:00+00:00,6,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.82440649169966,6905.807195132865
2025-09-15 07:00:00+00:00,7,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.97320217501348,6905.007077415342
2025-09-15 07:30:00+00:00,7,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.97320217501348,6905.007077415342
2025-09-15 08:00:00+00:00,8,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.11094611895337,6847.510816281368
2025-09-15 08:30:00+00:00,8,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.11094611895337,6847.510816281368
2025-09-15 09:00:00+00:00,9,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.14414179528671,6848.007534393084
2025-09-15 09:30:00+00:00,9,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.14414179528671,6848.007534393084
2025-09-15 10:00:00+00:00,10,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.30493435331222,6844.514184445567
2025-09-15 10:30:00+00:00,10,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.30493435331222,6844.514184445567
2025-09-15 11:00:00+00:00,11,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.393048604827754,6860.155314279026
2025-09-15 11:30:00+00:00,11,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.393048604827754,6860.155314279026
2025-09-15 12:00:00+00:00,12,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.61101745709103,6834.935298783127
2025-09-15 12:30:00+00:00,12,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.61101745709103,6834.935298783127
2025-09-15 13:00:00+00:00,13,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.63479487979473,6833.470543949751
2025-09-15 13:30:00+00:00,13,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.63479487979473,6833.470543949751
2025-09-15 14:00:00+00:00,14,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.37550836786921,6852.002810893598
2025-09-15 14:30:00+00:00,14,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.37550836786921,6852.002810893598
2025-09-15 15:00:00+00:00,15,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.64216577215961,6842.496121678842
2025-09-15 15:30:00+00:00,15,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.64216577215961,6842.496121678842
2025-09-15 16:00:00+00:00,16,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.92906204976729,6899.212398673926
2025-09-15 16:30:00+00:00,16,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.92906204976729,6899.212398673926
2025-09-15 17:00:00+00:00,17,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.15275253627593,8590.392914987657
2025-09-15 17:30:00+00:00,17,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,87.15275253627593,8590.392914987657
2025-09-15 18:00:00+00:00,18,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.89152236832335,8628.006205388434
2025-09-15 18:30:00+00:00,18,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.89152236832335,8628.006205388434
2025-09-15 19:00:00+00:00,19,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.72518429222956,8626.903337566999
2025-09-15 19:30:00+00:00,19,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.72518429222956,8626.903337566999
2025-09-15 20:00:00+00:00,20,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.69859988056845,8627.966534551697
2025-09-15 20:30:00+00:00,20,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,86.69859988056845,8627.966534551697
2025-09-15 21:00:00+00:00,21,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,46.8575202370487,6558.381290030267
2025-09-15 21:30:00+00:00,21,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,46.8575202370487,6558.381290030267
2025-09-15 22:00:00+00:00,22,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.10379418567125,6562.335027107213
2025-09-15 22:30:00+00:00,22,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.10379418567125,6562.335027107213
2025-09-15 23:00:00+00:00,23,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.022307793729624,6568.721918003937
2025-09-15 23:30:00+00:00,23,0,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,47.022307793729624,6568.721918003937
2025-09-16 00:00:00+00:00,0,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.56062138161461,6798.895191551526
2025-09-16 00:30:00+00:00,0,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.56062138161461,6798.895191551526
2025-09-16 01:00:00+00:00,1,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.449507057124485,6797.152277119717
2025-09-16 01:30:00+00:00,1,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.449507057124485,6797.152277119717
2025-09-16 02:00:00+00:00,2,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.546915671578475,6802.65443792104
2025-09-16 02:30:00+00:00,2,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,49.546915671578475,6802.65443792104
2025-09-16 03:00:00+00:00,3,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.02492613096954,6932.251767196203
2025-09-16 03:30:00+00:00,3,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.02492613096954,6932.251767196203
2025-09-16 04:00:00+00:00,4,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.02492613096954,6932.22465144031
2025-09-16 04:30:00+00:00,4,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.02492613096954,6932.22465144031
2025-09-16 05:00:00+00:00,5,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.096934263431095,6932.22465144031
2025-09-16 05:30:00+00:00,5,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.096934263431095,6932.22465144031
2025-09-16 06:00:00+00:00,6,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.10896549705214,6932.22465144031
2025-09-16 06:30:00+00:00,6,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.10896549705214,6932.22465144031
2025-09-16 07:00:00+00:00,7,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.25776118036596,6931.424533722788
2025-09-16 07:30:00+00:00,7,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,53.25776118036596,6931.424533722788
2025-09-16 08:00:00+00:00,8,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.39550512430585,6876.703935896465
2025-09-16 08:30:00+00:00,8,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.39550512430585,6876.703935896465
2025-09-16 09:00:00+00:00,9,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.42870080063918,6876.860002188765
2025-09-16 09:30:00+00:00,9,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.42870080063918,6876.860002188765
2025-09-16 10:00:00+00:00,10,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.58949335866468,6873.36665224125
2025-09-16 10:30:00+00:00,10,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.58949335866468,6873.36665224125
2025-09-16 11:00:00+00:00,11,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.67760761018023,6889.00778207471
2025-09-16 11:30:00+00:00,11,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.67760761018023,6889.00778207471
2025-09-16 12:00:00+00:00,12,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.85624518043267,6863.787766578814
2025-09-16 12:30:00+00:00,12,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.85624518043267,6863.787766578814
2025-09-16 13:00:00+00:00,13,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.875649426775716,6863.3524610142185
2025-09-16 13:30:00+00:00,13,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.875649426775716,6863.3524610142185
2025-09-16 14:00:00+00:00,14,1,0,peak,,,,,,,,,,,,,,,,,,,,,,VIC1,52.606293444613044,6884.244416955833
